ms,ax,ay,az,gx,gy,gz,roll_x100,pitch_x100
33137, 478, 297, 3193, 28, -2, 33, 605, -29
33147, 432, 276, 3297, -22, -13, 22, 602, -30
33157, 422, 350, 3260, -30, 1, 14, 600, -30
33167, 408, 405, 3195, -30, -5, -1, 601, -30
33177, 423, 354, 3107, -50, -37, 0, 599, -33
33187, 455, 314, 3073, -83, -77, -8, 594, -39
33197, 444, 396, 3138, -60, -103, -2, 592, -46
33207, 435, 365, 3266, -62, -107, -26, 589, -53
33217, 432, 368, 3382, -97, -80, -42, 584, -58
33227, 433, 319, 3412, 0, -41, -21, 584, -60
33237, 415, 281, 3375, 10, 8, -11, 583, -59
33247, 429, 312, 3246, 16, 24, -19, 583, -58
33257, 454, 352, 3132, 43, 26, -6, 587, -57
33267, 401, 433, 3121, 20, 1, -21, 592, -56
33277, 406, 454, 3165, 12, -16, -39, 596, -56
33287, 413, 364, 3192, -34, -42, -66, 595, -58
33297, 403, 336, 3359, -97, -51, -83, 589, -61
33307, 412, 351, 3460, -70, -41, -53, 585, -63
33318, 448, 356, 3414, -102, -18, -69, 579, -64
33327, 451, 381, 3361, -103, -10, -80, 574, -65
33337, 472, 314, 3283, -110, -19, -74, 567, -67
33347, 468, 335, 3355, -64, -31, -54, 564, -70
33357, 445, 319, 3405, -25, 0, -51, 562, -70
33367, 455, 307, 3303, -23, 5, -71, 561, -70
33377, 465, 250, 3288, -81, -7, -75, 554, -71
33387, 461, 239, 3288, -110, -25, -66, 546, -73
33397, 459, 291, 3425, -104, -37, -48, 539, -76
33407, 466, 329, 3428, -97, -28, -52, 534, -78
33417, 412, 286, 3541, -65, -5, -62, 529, -77
33427, 461, 289, 3480, -55, 16, -64, 525, -76
33437, 464, 144, 3411, -85, 28, -79, 516, -75
33447, 464, 152, 3344, -50, 25, -52, 509, -74
33457, 471, 152, 3313, -9, 22, -17, 506, -74
33467, 464, 227, 3303, -20, 19, 1, 503, -73
33477, 443, 293, 3380, -80, 23, -16, 499, -72
33487, 419, 415, 3477, -34, 17, -10, 500, -70
33497, 388, 484, 3450, -101, 45, -65, 499, -66
33507, 404, 453, 3439, -94, 61, -113, 498, -61
33517, 460, 278, 3225, 21, 68, -90, 500, -58
33527, 445, 206, 3077, 10, 62, -79, 500, -54
33537, 501, 202, 3019, -23, 17, -73, 497, -55
33547, 527, 157, 3087, -23, -45, -38, 493, -61
33557, 510, 80, 3275, -49, -65, -36, 485, -67
33567, 489, 176, 3418, -52, -62, -8, 480, -72
33577, 511, 234, 3582, -50, -25, -6, 476, -75
33587, 472, 316, 3556, 13, 17, 14, 478, -75
33597, 470, 363, 3486, 50, 42, 6, 483, -73
33607, 450, 360, 3405, 81, 43, 2, 491, -70
33617, 469, 389, 3333, 42, 31, -17, 497, -69
33627, 430, 389, 3323, -7, 11, -57, 500, -68
33637, 450, 353, 3252, 2, 1, -56, 502, -68
33647, 433, 307, 3420, 31, 4, -24, 505, -68
33657, 431, 227, 3474, 45, 20, -5, 506, -67
33667, 455, 263, 3511, 52, 57, 8, 509, -63
33677, 488, 228, 3431, 58, 81, 18, 511, -60
33687, 560, 239, 3254, 26, 62, 15, 512, -60
33697, 494, 306, 3221, -36, 14, 6, 510, -60
33707, 468, 315, 3257, -57, -7, -12, 508, -62
33717, 419, 336, 3301, -69, -35, -32, 506, -63
33727, 417, 309, 3306, -53, -36, -52, 504, -65
33737, 484, 270, 3320, -27, -30, -46, 502, -68
33747, 468, 201, 3383, 5, -23, -22, 500, -70
33757, 511, 167, 3354, -30, -23, -15, 496, -74
33767, 490, 256, 3370, -47, -24, -7, 492, -76
33777, 500, 269, 3289, -2, -11, 1, 493, -78
33787, 541, 251, 3234, 57, 3, 32, 496, -81
33797, 520, 263, 3320, 34, -13, 24, 498, -84
33807, 463, 293, 3313, 13, -15, 0, 500, -85
33817, 485, 318, 3270, 66, -16, 14, 505, -87
33827, 470, 326, 3285, 82, -22, 18, 512, -88
33837, 404, 317, 3375, 52, -16, 13, 516, -88
33847, 433, 314, 3320, 17, -16, -9, 518, -88
33857, 397, 342, 3340, 6, -13, -22, 520, -88
33867, 403, 261, 3392, 25, -28, -1, 521, -88
33877, 438, 228, 3417, -2, -25, -10, 519, -89
33887, 443, 255, 3360, 8, -38, -4, 518, -91
33897, 471, 294, 3386, 16, -37, 3, 520, -94
33907, 462, 272, 3458, -33, -42, -8, 517, -96
33917, 483, 288, 3568, -13, -15, -1, 516, -98
33927, 466, 295, 3561, -7, 9, 9, 515, -97
33937, 466, 289, 3502, -22, 46, -8, 514, -94
33947, 480, 252, 3378, 27, 51, 19, 515, -92
33957, 467, 290, 3287, 2, 57, 15, 515, -89
33967, 465, 257, 3328, -52, 31, -1, 511, -87
33977, 391, 316, 3453, -12, 38, 14, 511, -83
33987, 421, 342, 3386, -8, 63, 0, 513, -78
33997, 417, 283, 3380, -68, 58, -23, 508, -74
34007, 436, 260, 3302, -50, 69, -19, 505, -69
34017, 430, 328, 3193, -34, 64, -17, 505, -65
34027, 422, 320, 3204, -35, 37, -20, 504, -63
34037, 372, 394, 3223, -14, 9, -21, 507, -60
34047, 407, 330, 3265, -16, 10, -16, 508, -59
34057, 432, 255, 3299, -31, 15, -1, 506, -58
34067, 438, 254, 3320, -70, 9, -4, 501, -58
34077, 527, 189, 3368, -10, 32, 20, 498, -58
34087, 501, 155, 3293, -1, 40, 24, 495, -58
34097, 507, 194, 3376, 9, 0, 15, 494, -60
34107, 469, 263, 3333, 48, 26, 43, 496, -59
34117, 458, 303, 3326, 43, -32, 6, 500, -62
34127, 434, 323, 3289, 55, 50, 21, 505, -59
34137, 361, 352, 3281, 31, 40, 13, 509, -54
34147, 320, 338, 3297, 10, 31, -4, 512, -49
34157, 354, 326, 3338, 12, 17, -11, 514, -46
34167, 341, 256, 3296, 23, 26, -19, 514, -42
34177, 386, 190, 3283, 57, 32, -2, 516, -40
34187, 387, 190, 3251, 60, 23, 20, 517, -37
34197, 352, 263, 3283, 36, 10, 26, 519, -35
34207, 329, 358, 3383, 90, 8, 48, 526, -32
34217, 326, 487, 3410, 110, 14, 45, 538, -29
34227, 284, 484, 3444, 90, 15, 26, 548, -25
34237, 345, 336, 3481, 96, 26, 18, 554, -22
34247, 390, 328, 3338, 54, 15, 11, 558, -20
34257, 380, 312, 3441, 6, -2, 6, 558, -20
34267, 377, 303, 3422, 16, -7, -8, 559, -19
34277, 385, 316, 3454, 39, 9, -6, 561, -18
34287, 418, 292, 3458, 90, 16, 20, 566, -18
34297, 462, 218, 3373, 58, 16, 12, 566, -18
34307, 465, 209, 3373, 63, 16, 12, 567, -19
34318, 452, 290, 3348, 73, 3, 16, 571, -20
34327, 424, 313, 3321, 19, -1, -3, 572, -21
34337, 405, 296, 3309, 3, -16, -14, 571, -22
34347, 387, 367, 3316, -15, 11, -13, 572, -21
34357, 399, 406, 3304, 13, -26, 8, 575, -22
34367, 362, 468, 3308, -55, -26, -24, 575, -22
34377, 385, 467, 3328, -24, -48, -44, 578, -25
34387, 391, 434, 3434, -26, -4, -44, 579, -24
34397, 415, 389, 3396, 7, 13, -36, 581, -24
34407, 462, 338, 3292, -31, 17, -56, 579, -24
34417, 475, 297, 3252, -29, 9, -52, 577, -26
34427, 480, 260, 3251, -61, -1, -59, 571, -28
34437, 498, 243, 3280, -88, -1, -57, 564, -30
34447, 551, 225, 3295, -48, -6, -34, 559, -34
34457, 510, 235, 3295, -63, -5, -53, 553, -37
34467, 488, 263, 3322, -70, -9, -48, 547, -40
34477, 486, 212, 3379, -29, -4, -29, 543, -42
34487, 452, 256, 3430, 17, 8, -5, 543, -42
34497, 444, 196, 3406, 71, 37, 41, 544, -40
34507, 362, 325, 3419, 52, 58, 25, 548, -35
34517, 433, 338, 3319, 14, 58, 17, 550, -32
34527, 368, 383, 3353, 16, 32, 11, 553, -29
34537, 358, 390, 3288, 41, 38, 9, 557, -25
34547, 387, 358, 3298, 10, 36, -17, 559, -23
34557, 358, 394, 3297, -11, 9, -31, 561, -21
34567, 370, 320, 3326, -1, -16, -17, 561, -21
34577, 399, 309, 3310, -4, -22, -7, 561, -22
34587, 385, 294, 3365, -3, -27, 4, 560, -23
34597, 402, 320, 3454, 12, -16, 11, 561, -24
34607, 413, 300, 3490, 27, 9, 14, 562, -23
34617, 463, 253, 3415, 14, 23, 4, 561, -24
34627, 440, 269, 3344, -26, 21, -15, 558, -23
34637, 424, 302, 3273, -7, -2, -1, 557, -24
34647, 448, 323, 3328, -18, -9, -14, 556, -25
34657, 402, 297, 3447, 6, -14, 11, 556, -26
34667, 412, 308, 3460, -24, 0, -1, 554, -26
34677, 432, 306, 3457, 3, 29, 4, 554, -25
34687, 397, 384, 3401, 20, 43, 0, 557, -22
34697, 511, 268, 3289, -8, 61, -6, 556, -21
34707, 378, 405, 3374, 2, 29, 2, 558, -19
34717, 390, 404, 3318, 34, 35, 7, 563, -16
34727, 396, 381, 3291, -25, 8, -20, 563, -16
34737, 387, 397, 3311, -3, 14, -15, 565, -14
34747, 363, 371, 3312, 6, 6, 4, 567, -13
34757, 390, 356, 3354, -33, 5, -10, 566, -12
34767, 420, 286, 3420, -8, 4, 9, 564, -13
34777, 444, 266, 3243, -2, 6, 7, 563, -14
34787, 442, 291, 3365, -24, 0, -3, 561, -15
34797, 451, 217, 3424, 28, 4, 21, 560, -16
34807, 450, 227, 3447, 10, 13, 20, 558, -16
34817, 444, 247, 3386, -24, 49, -4, 555, -14
34827, 462, 279, 3340, -6, 75, 0, 553, -12
34837, 388, 380, 3312, 33, 96, -2, 557, -5
34847, 422, 280, 3252, 31, 84, 29, 559, -1
34857, 422, 298, 3320, 20, 62, 14, 560, 1
34867, 421, 363, 3269, 71, 60, 37, 565, 4
34877, 362, 280, 3262, 0, 44, 0, 565, 7
34887, 387, 323, 3273, -10, 27, -1, 564, 9
34897, 400, 321, 3273, -29, 9, 11, 563, 9
34907, 406, 300, 3361, -85, -4, -9, 557, 8
34917, 403, 315, 3489, -25, 16, 8, 555, 8
34927, 367, 243, 3467, 13, 50, 15, 554, 12
34937, 391, 219, 3361, 10, 63, 16, 552, 15
34947, 390, 318, 3259, 15, 60, 28, 554, 18
34957, 358, 384, 3232, 15, 39, 28, 557, 21
34967, 333, 390, 3262, 15, 18, 20, 560, 24
34977, 342, 392, 3308, 4, 10, 18, 563, 25
34987, 304, 387, 3383, -17, -13, 8, 563, 26
34997, 319, 390, 3399, 8, 10, 21, 566, 28
35007, 322, 333, 3409, 21, 9, 8, 567, 30
35017, 354, 269, 3415, 33, 1, 11, 568, 30
35027, 367, 311, 3400, 31, 14, 12, 569, 31
35037, 351, 333, 3410, 30, 13, 19, 571, 32
35047, 321, 344, 3459, 83, 29, 33, 576, 35
35057, 324, 313, 3430, 142, 54, 67, 584, 39
35067, 301, 310, 3427, 113, 72, 45, 591, 45
35077, 297, 313, 3325, 116, 67, 62, 597, 51
35087, 295, 310, 3263, 55, 30, 45, 600, 54
35097, 270, 445, 3406, -1, 20, -2, 602, 57
35107, 295, 372, 3411, 81, 16, 52, 608, 60
35117, 289, 387, 3386, 0, 14, -7, 608, 62
35127, 338, 376, 3329, 7, 22, -4, 610, 64
35137, 262, 516, 3342, 27, 15, -6, 616, 67
35147, 215, 537, 3486, -9, 43, -49, 619, 72
35157, 244, 552, 3386, 41, 15, -24, 627, 76
35167, 264, 433, 3420, 42, 12, -25, 631, 78
35177, 246, 444, 3443, 55, 21, -9, 636, 82
35187, 233, 423, 3440, 5, 31, -56, 637, 86
35197, 258, 418, 3356, -10, 55, -79, 638, 91
35207, 352, 420, 3243, -39, 14, -98, 637, 91
35217, 381, 300, 3230, -72, -33, -103, 631, 87
35227, 396, 224, 3289, -8, -45, -60, 627, 83
35237, 390, 212, 3420, 29, -53, -49, 625, 78
35247, 397, 83, 3464, -12, -22, -54, 616, 75
35257, 403, 324, 3479, 5, -1, -49, 615, 73
35267, 406, 334, 3428, 63, 49, -17, 618, 74
35277, 483, 288, 3378, 36, 71, -11, 619, 74
35287, 570, 231, 3250, 11, 82, 1, 616, 73
35297, 451, 398, 3346, 71, 109, 20, 621, 76
35307, 376, 395, 3252, 50, 73, -13, 626, 80
35319, 400, 437, 3338, 105, 111, 8, 634, 84
35327, 444, 370, 3276, 78, 92, 4, 639, 87
35337, 356, 330, 3289, -61, 122, -58, 634, 93
35347, 338, 352, 3210, -42, 164, -68, 632, 103
35357, 346, 374, 3144, -28, 140, -87, 631, 111
35367, 364, 255, 3065, -39, 124, -84, 626, 117
35377, 292, 391, 3104, -73, 87, -82, 623, 122
35387, 414, 291, 2988, -46, 96, -49, 619, 125
35397, 356, 347, 3042, -67, 63, -58, 616, 127
35407, 354, 285, 3119, -24, 67, -20, 613, 130
35417, 352, 262, 3156, 15, 66, -6, 612, 132
35427, 386, 270, 3147, -12, 60, -11, 610, 133
35437, 386, 246, 3272, -27, 53, 1, 605, 134
35447, 348, 292, 3302, 1, 61, 10, 604, 136
35457, 352, 323, 3367, 10, 73, 9, 604, 139
35467, 401, 283, 3308, -3, 66, -16, 602, 140
35477, 341, 351, 3319, 19, 51, -26, 603, 141
35487, 306, 328, 3299, 30, 41, -25, 605, 143
35497, 254, 316, 3454, 45, 34, -8, 606, 146
35507, 267, 303, 3548, 73, 59, 18, 609, 150
35517, 252, 326, 3616, 89, 69, 58, 613, 155
35527, 218, 353, 3647, 55, 104, 39, 616, 162
35537, 223, 400, 3613, 44, 118, 31, 619, 170
35547, 200, 445, 3474, 34, 139, 23, 623, 180
35557, 167, 460, 3440, 63, 134, 22, 629, 191
35567, 164, 414, 3254, 87, 117, 23, 636, 200
35577, 171, 440, 3266, 58, 81, 2, 641, 207
35587, 191, 428, 3151, 39, 42, -23, 646, 211
35597, 212, 380, 3235, 84, 20, 12, 651, 213
35607, 130, 264, 3281, 53, 13, 35, 652, 216
35617, 83, 528, 3328, 44, -21, -1, 658, 219
35627, 91, 513, 3339, 34, 8, 7, 664, 223
35637, 133, 425, 3302, 17, 19, -22, 666, 227
35647, 288, 434, 3080, 49, -13, 1, 671, 224
35657, 186, 467, 3217, 79, -4, -5, 678, 225
35667, 278, 352, 3197, 8, -24, -16, 677, 222
35677, 266, 343, 3271, -40, -69, -8, 674, 217
35687, 254, 362, 3477, -31, -55, -8, 670, 213
35697, 226, 415, 3480, -18, -30, -5, 669, 211
35707, 212, 454, 3435, -44, -3, -28, 668, 211
35717, 174, 520, 3471, -49, -6, -26, 668, 212
35727, 192, 544, 3522, -53, -1, -25, 668, 213
35737, 212, 535, 3554, -18, 30, -15, 670, 215
35747, 144, 515, 3567, 42, 69, -15, 674, 221
35757, 173, 443, 3537, 82, 126, -29, 680, 230
35767, 210, 335, 3387, 135, 143, -3, 686, 239
35777, 250, 297, 3250, 96, 116, 10, 689, 245
35787, 216, 408, 3269, 60, 72, 35, 693, 249
35797, 191, 364, 3380, -35, 34, 11, 690, 251
35807, 192, 392, 3420, -127, 17, -27, 681, 252
35817, 206, 449, 3400, -184, 21, -60, 671, 253
35827, 194, 448, 3370, -130, 44, -66, 664, 256
35837, 155, 469, 3275, -96, 22, -60, 661, 259
35847, 190, 444, 3250, -73, 29, -74, 658, 261
35857, 171, 476, 3241, -61, -6, -59, 657, 261
35867, 177, 475, 3264, -92, -26, -69, 654, 260
35877, 155, 418, 3382, -161, -49, -83, 645, 258
35887, 171, 472, 3461, -123, -28, -71, 640, 257
35897, 194, 461, 3395, -80, -4, -57, 637, 257
35907, 239, 396, 3460, -58, -1, -58, 634, 255
35917, 247, 328, 3349, -12, 17, -41, 632, 255
35927, 260, 349, 3342, -34, -1, -50, 629, 254
35937, 279, 357, 3428, 6, 37, -31, 629, 254
35947, 236, 348, 3413, 50, 39, -12, 631, 255
35957, 268, 297, 3391, -23, 39, -48, 628, 255
35967, 312, 281, 3307, -6, 33, -34, 625, 254
35977, 268, 359, 3270, -18, 4, -28, 624, 253
35987, 272, 371, 3276, -53, -26, -41, 622, 249
35997, 252, 326, 3299, -101, -31, -64, 615, 246
36007, 274, 331, 3275, -74, -22, -49, 610, 243
36017, 274, 359, 3260, -73, -21, -55, 606, 240
36027, 303, 348, 3286, -20, 2, -33, 605, 238
36037, 322, 367, 3261, 47, 23, -13, 608, 236
36047, 333, 350, 3195, 123, 36, 5, 616, 235
36057, 347, 312, 3136, 200, 48, 25, 628, 235
36067, 329, 288, 3041, 255, 45, 28, 642, 234
36077, 304, 263, 3095, 336, 62, 71, 660, 236
36087, 254, 350, 2951, 369, 46, 70, 683, 238
36097, 104, 428, 3174, 381, 57, 18, 707, 245
36107, 111, 362, 3294, 236, 97, 19, 720, 253
36117, 169, 384, 3286, 73, 121, 7, 723, 261
36127, 340, 314, 3217, 3, 114, -46, 721, 265
36137, 160, 646, 3236, 98, 123, 0, 733, 273
36147, 124, 397, 3237, 95, 118, -2, 738, 282
36157, 45, 476, 3253, 48, 98, -15, 742, 292
36167, 90, 450, 3250, -31, 76, -23, 740, 299
36177, 11, 505, 3177, -203, 65, -77, 730, 307
36187, -36, 607, 3292, -133, 21, -48, 726, 314
36197, 44, 616, 3237, 3, 23, 63, 732, 318
36207, -63, 628, 3419, 36, -14, 44, 738, 323
36217, 90, 481, 3506, 63, -12, 76, 743, 323
36227, -7, 431, 3576, 31, -58, 12, 743, 323
36237, 47, 444, 3479, -126, 1, -56, 735, 326
36247, 144, 410, 3368, -117, -19, -58, 727, 325
36257, 89, 383, 3456, -85, -87, -40, 720, 321
36267, 129, 346, 3545, -136, -57, -82, 708, 317
36277, 190, 396, 3724, -71, -100, -48, 702, 310
36287, 165, 428, 3813, -53, -56, -46, 698, 306
36297, 93, 443, 3897, -51, 23, -41, 694, 308
36307, 138, 482, 3692, -67, 71, -57, 690, 312
36318, 185, 494, 3440, -41, 71, -71, 690, 316
36327, 151, 474, 3362, -92, 31, -51, 686, 318
36337, 185, 359, 3319, -170, -1, -63, 674, 317
36347, 247, 421, 3356, -149, -23, -53, 665, 313
36357, 270, 503, 3386, -218, -1, -76, 655, 310
36367, 298, 474, 3400, -146, -133, -142, 648, 298
36377, 152, 551, 3303, 76, -41, -34, 657, 296
36387, 217, 562, 3474, 87, 42, -23, 667, 297
36397, 224, 399, 3340, -129, -77, -152, 659, 290
36407, 305, 471, 3259, -134, 7, -134, 653, 287
36417, 240, 394, 3309, -104, 16, -142, 648, 287
36427, 278, 285, 3295, -129, 78, -140, 637, 289
36437, 302, 215, 3243, -120, 24, -127, 626, 287
36447, 357, 253, 3169, -119, 10, -102, 616, 282
36457, 403, 305, 3054, -115, 55, -77, 609, 280
36467, 342, 386, 3139, -85, 31, -26, 605, 277
36477, 270, 339, 3409, -56, 47, -7, 601, 278
36487, 260, 326, 3468, -76, 107, 10, 596, 282
36497, 234, 291, 3530, -61, 142, 40, 590, 289
36507, 309, 319, 3362, -67, 166, 19, 586, 296
36517, 213, 339, 3158, -97, 159, -13, 580, 304
36527, 241, 259, 2927, -140, 141, -43, 571, 311
36537, 291, 235, 2853, -150, 80, -25, 561, 313
36547, 243, 326, 2845, -190, -37, -20, 551, 309
36557, 185, 256, 3071, -196, -93, -30, 538, 303
36567, 205, 203, 3276, -154, -92, 6, 526, 296
36577, 185, 329, 3259, -176, -103, 51, 517, 290
36587, 73, 239, 3497, -107, -98, 77, 509, 286
36597, 70, 331, 3583, -67, -45, 91, 506, 286
36607, 46, 414, 3493, -38, -23, 88, 507, 287
36617, -33, 328, 3566, -18, 17, 76, 506, 293
36627, -6, 212, 3582, -79, 9, 40, 500, 298
36637, 20, 280, 3614, -121, 5, 3, 492, 302
36647, -62, 336, 3632, -136, 13, -51, 485, 308
36657, -71, 413, 3578, -248, 29, -122, 473, 315
36667, -39, 381, 3535, -254, -4, -88, 461, 319
36677, -12, 300, 3489, -385, -43, -70, 438, 321
36687, -15, 329, 3529, -372, -46, -55, 418, 322
36697, -38, 410, 3464, -361, -40, -80, 401, 324
36707, -143, 476, 3429, -406, -106, -16, 383, 325
36717, 433, 270, 3364, -586, 23, -167, 350, 319
36727, 73, 231, 3342, -517, -9, -122, 320, 320
36737, 557, -80, 3309, -714, 103, -158, 271, 316
36747, 479, -52, 3195, -513, -4, -73, 236, 307
36757, 258, -126, 3276, -362, 41, -100, 208, 307
36767, 216, -9, 3152, -274, 113, -92, 190, 312
36777, 108, 115, 3221, -77, 166, -22, 188, 324
36787, 113, 55, 3086, 2, 214, 3, 189, 338
36797, 147, 43, 2919, -73, 241, -27, 185, 353
36807, 100, 84, 2919, -101, 203, -21, 180, 367
36817, 83, 179, 3002, 3, 167, 65, 185, 379
36827, 12, 129, 3202, -2, 163, 55, 188, 392
36837, 79, 81, 3227, -9, 135, 26, 189, 401
36847, 171, 43, 3255, 44, 89, 70, 191, 404
36857, 144, 15, 3325, -5, 123, 64, 191, 410
36867, 115, 24, 3273, -14, 131, 13, 189, 418
36877, 88, 47, 3252, 64, 117, 17, 194, 425
36887, 153, -148, 3301, 38, 53, 7, 191, 426
36897, 267, -168, 3315, -57, 19, -7, 182, 422
36907, 304, -60, 3502, 19, -113, 99, 180, 409
36917, 195, -98, 3380, -80, -63, 44, 172, 402
36927, 255, -46, 3429, -176, -9, -16, 159, 397
36937, 157, -10, 3348, -134, -98, -11, 150, 389
36947, -12, 60, 3497, -189, -23, -61, 140, 390
36957, 0, 140, 3491, -267, 2, -116, 127, 393
36967, 19, 32, 3412, -167, 21, -83, 118, 396
36977, 66, 35, 3375, -157, 60, -28, 110, 400
36987, 11, -24, 3471, -133, 67, 48, 102, 406
36997, 48, -79, 3463, -146, 90, 90, 91, 413
37007, 38, 267, 3421, -232, 113, 113, 85, 421
37017, -86, 41, 3483, -220, 131, 99, 74, 432
37027, -117, 300, 3385, -118, 169, 87, 76, 448
37037, -128, 171, 3472, -226, 234, -20, 68, 466
37047, -107, -5, 3466, -198, 279, 6, 57, 487
37057, -33, -79, 3240, -157, 312, 55, 47, 508
37067, -65, 56, 3081, -71, 323, 100, 46, 530
37077, -60, -10, 3129, -38, 308, 152, 45, 551
37087, -77, -61, 3147, -33, 271, 120, 44, 570
37097, -47, -58, 3192, 2, 264, 144, 44, 587
37107, -122, -114, 3252, 72, 263, 174, 47, 605
37117, -182, 278, 3099, 78, 208, 145, 62, 622
37127, -135, -36, 3032, 126, 161, 53, 70, 634
37137, -146, -191, 3175, 113, 174, 18, 73, 647
37147, -18, -502, 3357, 9, 80, -32, 62, 650
37157, 43, -516, 3501, -87, 34, -45, 44, 648
37167, 33, -359, 3663, -181, 83, -71, 26, 649
37177, 5, -244, 3731, -153, 137, -32, 13, 654
37187, -67, -112, 3584, -52, 185, -5, 9, 664
37197, -90, -31, 3324, -79, 226, -80, 6, 677
37207, -139, -10, 3152, -59, 206, -111, 5, 691
37217, -186, -77, 3062, -2, 140, -88, 5, 702
37227, -198, -23, 2998, -42, 83, -91, 5, 710
37237, -268, 141, 3129, 19, 16, -72, 13, 716
37247, -319, 146, 3278, 117, 7, -39, 26, 721
37257, -305, 66, 3489, 91, -46, -51, 36, 722
37267, -196, 21, 3559, 112, -60, -32, 45, 718
37277, -219, -108, 3611, 102, 15, -14, 50, 720
37287, -204, 29, 3525, 143, 20, 5, 61, 722
37297, -200, 53, 3534, 111, 28, -38, 71, 725
37307, -132, -85, 3351, 17, 4, -131, 71, 724
37318, -110, -42, 3433, -29, -26, -136, 69, 722
37327, -167, -5, 3543, -73, -42, -185, 66, 719
37337, -143, -106, 3541, -72, -17, -172, 60, 717
37347, -90, -246, 3431, -48, 0, -119, 52, 715
37357, -125, -92, 3350, -10, -1, -70, 51, 715
37367, -177, -55, 3289, 2, 7, -63, 51, 716
37377, -122, -148, 3226, -20, -24, -70, 48, 715
37387, -76, -276, 3331, 39, -64, -31, 45, 709
37397, -39, -295, 3440, 25, -56, -9, 40, 703
37407, -13, -298, 3492, -5, -46, 9, 34, 696
37417, 66, -258, 3461, 24, -57, 42, 31, 687
37427, -37, -229, 3523, -2, -49, 39, 27, 681
37437, -27, -180, 3607, -7, 3, 67, 24, 679
37447, -64, -85, 3547, -6, 59, 29, 23, 680
37457, -69, 140, 3316, 9, 98, -40, 30, 685
37467, -107, 239, 3196, 118, 115, -20, 46, 692
37477, -120, 181, 3100, 191, 128, 12, 65, 700
37487, -103, 12, 3208, 161, 104, 5, 76, 706
37497, -164, 60, 3241, 146, 78, 7, 88, 712
37507, -125, 45, 3321, 146, 56, 9, 99, 715
37517, -147, 195, 3248, 279, 20, 53, 123, 717
37527, -90, -28, 3062, 359, 2, 121, 144, 716
37537, -46, -46, 3069, 190, -57, 71, 155, 711
37547, -3, -17, 3011, 183, -77, 101, 165, 704
37557, -35, 61, 3146, 40, -49, 93, 169, 698
37567, -133, -5, 3532, -81, 55, -13, 163, 701
37577, -12, -170, 3338, -168, 75, -108, 148, 703
37587, -75, -223, 3529, -168, 0, -94, 131, 701
37597, 1, -158, 3427, -18, -3, 88, 126, 697
37607, -71, 54, 3507, -2, -87, 190, 128, 689
37617, -154, 364, 3408, 21, -132, 161, 139, 682
37627, -313, 676, 3519, 187, -19, 136, 167, 685
37637, -154, 690, 3396, 435, 23, 167, 211, 687
37647, -320, 223, 3742, 380, 90, 99, 238, 696
37657, -56, 71, 3426, 320, 12, 80, 258, 694
37667, -54, -169, 3293, 370, 92, 275, 273, 698
37677, -177, -220, 3448, 207, -134, 333, 277, 691
37687, -197, 73, 3450, -35, 107, 199, 274, 699
37697, -114, 310, 3361, 2, -97, 308, 280, 692
37707, -199, 152, 3194, -69, 25, -6, 277, 696
37717, 6, 327, 3378, -178, 365, -127, 272, 715
37727, 57, 89, 3678, -165, 419, -242, 261, 734
37737, 55, -83, 3416, -155, 238, -74, 247, 743
37747, 62, -49, 3526, -51, 186, 142, 241, 748
37757, 174, 53, 3415, -20, 141, 222, 239, 747
37767, -204, 482, 3424, -246, 201, 202, 234, 760
37777, -147, 392, 3538, -302, 159, 41, 224, 768
37787, -245, 303, 3459, -110, 197, -121, 223, 781
37797, -43, -84, 3566, -109, 137, -112, 213, 785
37807, 77, -213, 3698, -18, 93, -49, 205, 783
37817, 87, -213, 3461, 22, 224, -46, 199, 789
37827, 49, -23, 3530, 158, 122, 41, 207, 789
37837, -28, -164, 3496, 93, 239, 50, 207, 799
37847, -29, -207, 3448, -51, 109, 25, 197, 800
37857, -62, 92, 3314, -196, 197, -5, 186, 808
37867, -224, 75, 3196, -323, 344, -103, 167, 830
37877, -514, 305, 3300, -26, 322, -142, 174, 857
37887, -576, 67, 3174, 207, 270, -56, 187, 883
37897, -258, -139, 3066, 113, 319, 61, 190, 904
37907, -230, -110, 3231, 172, 244, 194, 196, 918
37917, -122, 18, 3095, 140, 139, 148, 204, 922
37927, -335, 99, 3379, 96, 181, 183, 211, 934
37937, -349, -25, 3705, 8, 197, 212, 209, 946
37947, -276, 10, 3541, -35, 358, 164, 206, 965
37957, -303, -98, 3404, 102, 322, 257, 208, 984
37967, -387, 11, 3355, 217, 146, 315, 220, 994
37977, -456, -44, 3178, 126, 312, 282, 225, 1016
37987, -510, 42, 3045, 39, 339, 294, 227, 1042
37997, -495, 95, 2980, -5, 178, 301, 228, 1058
38007, -420, 185, 3171, 29, 164, 337, 233, 1069
